20, 375.08447265625
14, 395.61572265625
24, 478.19384765625
34, 434.678466796875
36, 446.069091796875
38, 313.537841796875
3, 306.849609375
7, 302.599609375
35, 441.006591796875
41, 332.100341796875
44, 332.100341796875
23, 454.70947265625
8, 343.86529541015625
19, 347.42822265625
27, 397.35015869140625
17, 295.85009765625
15, 395.67822265625
9, 376.31842041015625
40, 332.100341796875
18, 318.02197265625
26, 551.75634765625
4, 214.3494873046875
16, 400.81884765625
10, 423.22479248046875
31, 353.225341796875
39, 332.100341796875
12, 522.4593505859375
5, 235.84954833984375
25, 517.13134765625
32, 376.397216796875
6, 262.05267333984375
11, 466.177978515625
37, 452.053466796875
22, 423.99072265625
21, 399.13134765625
33, 410.522216796875
29, 305.47515869140625
30, 324.553466796875
13, 573.8344116210938
42, 332.100341796875
43, 332.100341796875
2, 265.34954833984375
28, 289.05328369140625
1, 234.81817626953125
