11, 166.5528564453125
1, 38.08319091796875
36, 183.83416748046875
50, 184.34979248046875
5, 297.0997314453125
14, 178.4591064453125
28, 183.97479248046875
34, 183.20916748046875
21, 180.05291748046875
4, 274.55267333984375
20, 181.41229248046875
37, 186.53729248046875
38, 185.77166748046875
13, 175.6934814453125
3, 260.25567626953125
10, 166.1153564453125
16, 182.91229248046875
7, 164.8028564453125
24, 180.94354248046875
44, 183.50604248046875
57, 184.31854248046875
9, 167.5841064453125
19, 186.83416748046875
23, 179.94354248046875
46, 186.50604248046875
27, 185.53729248046875
54, 184.34979248046875
56, 184.33416748046875
22, 179.80291748046875
30, 184.84979248046875
40, 183.45916748046875
6, 164.8497314453125
45, 188.44354248046875
26, 196.77166748046875
2, 66.19268798828125
29, 183.25604248046875
51, 189.75604248046875
41, 185.14666748046875
15, 195.28729248046875
32, 183.83416748046875
52, 184.44354248046875
39, 183.00604248046875
31, 184.88104248046875
43, 182.77166748046875
17, 179.72479248046875
42, 183.59979248046875
49, 185.22479248046875
53, 184.42791748046875
55, 184.33416748046875
59, 184.28729248046875
48, 184.94354248046875
12, 164.8184814453125
8, 171.5216064453125
47, 184.95916748046875
18, 179.61541748046875
35, 183.66229248046875
58, 184.28729248046875
25, 188.70916748046875
33, 182.89666748046875
