28, 18.653503331945497
26, 22.338025307780455
46, 60.00555141786222
23, 24.23686371558935
29, 19.626281146101185
11, 54.372083970935726
17, 46.617095939501176
38, 14.785558656495665
10, 55.50216310033218
19, 29.80432459406975
49, 60.000792739899126
37, 14.01223031167949
30, 20.063334844067334
6, 59.999946348896
7, 60.00470217380004
20, 27.51476304071199
56, 59.79644166077606
18, 39.80393680097312
8, 59.75937344517034
39, 24.06900006524498
48, 60.00926216091558
3, 59.99213210627211
14, 48.3553275436943
45, 60.00757233672819
58, 60.02926276594041
59, 59.92089138966036
24, 24.64133825344575
40, 60.02688910462432
2, 59.998080587303
22, 25.557312699019672
55, 60.01608888136371
44, 60.01387388341713
32, 18.734504997834193
5, 60.75307047198759
33, 19.680584959963706
9, 59.94889249146331
43, 60.011761923446905
50, 60.0038034377751
34, 15.942959164402545
1, 29.25362168862934
47, 60.00760610995946
15, 42.89714522770829
16, 40.864486279929054
21, 26.703816749507947
42, 60.0164138293759
52, 60.0155499717838
4, 59.97101684555511
57, 60.02057031001689
31, 17.67630931310847
25, 24.33391099977402
12, 53.906081152521246
53, 60.03242026736636
13, 47.95480582184839
41, 59.9027547073351
51, 60.01589744224299
35, 15.221587585264178
36, 14.717835069765854
27, 20.520568901032075
54, 60.01148926070181
