5, 218.255859375
24, 336.38128662109375
38, 262.03753662109375
15, 363.16253662109375
16, 375.72503662109375
40, 262.03753662109375
23, 320.22503662109375
34, 355.35003662109375
39, 262.03753662109375
36, 260.66253662109375
17, 392.91253662109375
22, 307.10003662109375
35, 356.52191162109375
2, 252.5994873046875
14, 367.19378662109375
10, 413.95916748046875
44, 262.00628662109375
47, 221.64691162109375
7, 283.693359375
41, 262.00628662109375
51, 221.64691162109375
37, 261.60003662109375
29, 441.13128662109375
28, 410.20941162109375
46, 221.64691162109375
49, 221.64691162109375
9, 360.67779541015625
18, 407.10003662109375
32, 342.10003662109375
1, 240.5369873046875
13, 556.4594116210938
20, 434.91253662109375
4, 197.61517333984375
42, 262.00628662109375
12, 513.3499755859375
27, 388.72503662109375
45, 262.00628662109375
11, 467.834228515625
21, 299.66253662109375
52, 221.64691162109375
30, 335.39691162109375
8, 304.083984375
25, 348.88128662109375
26, 363.27191162109375
50, 221.64691162109375
3, 286.740234375
48, 221.64691162109375
19, 419.05316162109375
6, 246.255859375
43, 262.00628662109375
33, 353.08441162109375
31, 334.75628662109375
