1,106
2,119
3,64
4,52
5,61
6,103
7,113
8,111
9,118
10,118
11,117
12,118
13,118
14,116
15,118
16,119
17,118
18,112
19,118
20,117
21,117
22,117
23,118
24,118
25,120
26,119
27,119
28,119
29,118
30,115
31,117
32,119
33,119
34,119
35,120
36,119
37,38
38,24
39,24
40,24
41,24
42,24
43,23
44,23
45,23
46,23
47,23
48,23
49,24
50,23
51,23
52,23
53,23
54,23
55,23
56,23
57,23
58,24
59,23
