1,19.171875
2,76.359375
3,121.6533203125
4,134.033203125
5,135.904296875
6,141.3984375
7,141.9716796875
8,143.6650390625
9,147.0966796875
10,147.5224609375
11,148.0537109375
12,148.5615234375
13,163.4208984375
14,163.5380859375
15,132.2138671875
16,133.1044921875
17,160.34765625
18,161.08203125
19,161.55859375
20,162.591796875
21,168.189453125
22,121.1845703125
23,121.6650390625
24,123.0517578125
25,123.6962890625
26,124.0791015625
27,125.1513671875
28,126.33203125
29,126.8828125
30,127.3662109375
31,122.4755859375
32,124.0732421875
33,124.3154296875
34,125.0927734375
35,177.5263671875
36,138.3466796875
37,108.9453125
38,109.353515625
39,136.38671875
40,137.400390625
41,138.984375
42,141.185546875
43,141.705078125
44,144.947265625
45,145.2353515625
46,146.216796875
47,149.0009765625
48,149.2548828125
49,152.4345703125
50,153.3134765625
51,153.8525390625
52,156.7041015625
53,157.2626953125
54,158.1552734375
55,160.96875
56,161.2265625
57,163.427734375
58,163.75
59,166.43359375
