1,16.37890625
2,93.8681640625
3,188.5185546875
4,112.841796875
5,113.658203125
6,122.193359375
7,129.59375
8,133.8046875
9,136.27734375
10,176.0185546875
11,146.30859375
12,146.38671875
13,141.9453125
14,109.55078125
15,110.1328125
16,125.9931640625
17,126.87890625
18,130.70703125
19,131.65625
20,134.29296875
21,135.38671875
22,140.19921875
23,143.66015625
24,147.84375
25,148.78515625
26,151.9306640625
27,154.70703125
28,128.0263671875
29,130.58203125
30,178.83984375
31,139.5546875
32,139.6953125
33,104.40625
34,137.94140625
35,140.4833984375
36,142.7958984375
37,145.5107421875
38,146.9443359375
39,150.2138671875
40,153.125
41,155.8701171875
42,135.6376953125
43,138.23046875
44,141.01171875
45,143.1669921875
46,144.72265625
47,144.97265625
48,145.2265625
49,145.46484375
50,145.630859375
51,145.646484375
52,145.900390625
53,146.068359375
54,146.240234375
55,146.408203125
56,146.662109375
57,146.916015625
58,147.087890625
59,147.341796875
