1,18.70703125
2,77.1630859375
3,83.1044921875
4,133.1337890625
5,138.0458984375
6,169.7724609375
7,199.4375
8,230.3095703125
9,178.7880859375
10,186.9873046875
11,196.048828125
12,206.802734375
13,234.400390625
14,213.73828125
15,222.431640625
16,230.1767578125
17,238.0947265625
18,246.8232421875
19,254.9736328125
20,218.7705078125
21,226.9228515625
22,235.5126953125
23,243.48046875
24,251.8359375
25,259.86328125
26,223.01953125
27,230.9375
28,238.61328125
29,246.33203125
30,254.77734375
31,217.8701171875
32,225.4912109375
33,232.8310546875
34,240.5400390625
35,252.6435546875
36,260.6787109375
37,264.8115234375
38,265.2373046875
39,265.1318359375
40,265.1318359375
41,265.1357421875
42,265.1357421875
43,265.1357421875
44,265.1396484375
45,265.0947265625
46,265.0947265625
47,265.0986328125
48,265.0986328125
49,265.0986328125
50,265.1025390625
51,265.1025390625
52,265.1025390625
53,265.1064453125
54,265.1064453125
55,265.1064453125
56,265.1103515625
57,265.1103515625
58,265.1103515625
