1,19.302734375
2,86.9189453125
3,97.8212890625
4,163.5068359375
5,165.18359375
6,166.1982421875
7,167.220703125
8,170.197265625
9,171.97265625
10,172.3984375
11,157.4873046875
12,131.923828125
13,142.013671875
14,103.0361328125
15,103.7314453125
16,154.2080078125
17,161.5205078125
18,161.8447265625
19,162.4228515625
20,183.826171875
21,184.068359375
22,184.505859375
23,185.287109375
24,194.0244140625
25,201.0712890625
26,201.513671875
27,222.3232421875
28,243.431640625
29,244.052734375
30,244.490234375
31,272.271484375
32,218.0185546875
33,218.3310546875
34,218.8232421875
35,219.0068359375
36,270.5625
37,231.34375
38,201.50390625
39,202.01953125
40,226.6171875
41,227.13671875
42,179.296875
43,180.30859375
44,180.72265625
45,183.7431640625
46,184.3017578125
47,184.7705078125
48,188.1962890625
49,188.5869140625
50,188.95703125
51,191.78515625
52,192.3515625
53,193.103515625
54,195.8515625
55,196.0859375
56,198.85546875
57,199.81640625
58,200.234375
59,203.578125
