1,16.3583984375
2,84.423828125
3,104.0556640625
4,111.5966796875
5,114.8623046875
6,118.603515625
7,131.755859375
8,132.861328125
9,138.5126953125
10,139.3798828125
11,152.7822265625
12,152.9775390625
13,110.9189453125
14,111.4189453125
15,124.8076171875
16,126.2587890625
17,128.8701171875
18,130.9287109375
19,134.7138671875
20,136.7568359375
21,140.4794921875
22,144.8583984375
23,150.1279296875
24,151.0498046875
25,151.68359375
26,127.541015625
27,128.728515625
28,129.591796875
29,132.6689453125
30,133.1025390625
31,133.5908203125
32,142.6884765625
33,142.7392578125
34,145.9814453125
35,107.0126953125
36,133.6181640625
37,136.9013671875
38,140.8720703125
39,145.6455078125
40,148.98046875
41,151.990234375
42,133.1865234375
43,136.22265625
44,138.033203125
45,140.4453125
46,143.5
47,145.439453125
48,148.3076171875
49,153.3359375
50,153.65625
51,153.9140625
52,154.171875
53,154.4140625
54,154.60546875
55,154.86328125
56,155.12890625
57,155.3125
58,155.578125
59,155.84765625
