1,17.7861328125
2,77.6513671875
3,79.310546875
4,81.25390625
5,81.712890625
6,84.9970703125
7,88.9599609375
8,93.5185546875
9,97.4521484375
10,123.2822265625
11,140.3505859375
12,147.8076171875
13,203.1650390625
14,226.5830078125
15,211.044921875
16,248.6474609375
17,228.359375
18,203.3828125
19,240.77734375
20,218.14453125
21,251.796875
22,225.0234375
23,205.822265625
24,239.517578125
25,205.861328125
26,234.697265625
27,211.423828125
28,241.501953125
29,210.794921875
30,255.271484375
31,229.841796875
32,257.744140625
33,228.6865234375
34,255.9892578125
35,221.2080078125
36,250.3876953125
37,222.1025390625
38,248.1923828125
39,218.0517578125
40,248.8212890625
41,218.744140625
42,250.580078125
43,228.966796875
44,246.880859375
45,254.6376953125
46,256.9931640625
47,256.9111328125
48,256.9111328125
49,256.9150390625
50,256.9150390625
51,256.9150390625
52,256.9189453125
53,256.9189453125
54,256.9189453125
55,256.9228515625
56,256.9228515625
57,256.9140625
58,256.91796875
59,256.91796875
