1,48.9453125
2,83.587890625
3,84.4462890625
4,85.59765625
5,89.7021484375
6,95.2509765625
7,102.3720703125
8,103.5634765625
9,108.39453125
10,151.0166015625
11,131.7646484375
12,192.46875
13,171.572265625
14,183.2041015625
15,190.234375
16,197.7783203125
17,199.0390625
18,201.7158203125
19,168.2373046875
20,176.978515625
21,182.490234375
22,198.3173828125
23,177.66015625
24,182.77734375
25,184.640625
26,189.208984375
27,194.248046875
28,197.4033203125
29,192.3408203125
30,184.4150390625
31,186.8251953125
32,195.3056640625
33,206.4580078125
34,207.1572265625
35,174.3916015625
36,183.6689453125
37,187.8095703125
38,197.7470703125
39,199.7705078125
40,206.1220703125
41,213.5166015625
42,208.5107421875
43,208.5771484375
44,205.7392578125
45,175.1494140625
46,185.841796875
47,184.509765625
48,203.904296875
49,177.763671875
50,180.259765625
51,180.291015625
52,180.302734375
53,180.3017578125
54,180.3017578125
55,180.3017578125
56,180.3056640625
57,180.3056640625
58,180.3056640625
59,180.3095703125
