1,106
2,119
3,69
4,79
5,77
6,71
7,96
8,53
9,116
10,47
11,79
12,29
13,79
14,48
15,92
16,33
17,115
18,23
19,117
20,32
21,108
22,39
23,98
24,51
25,90
26,82
27,67
28,106
29,25
30,94
31,73
32,73
33,81
34,77
35,113
36,93
37,51
38,85
39,73
40,112
41,74
42,101
43,117
44,84
45,96
46,100
47,119
48,54
49,24
50,23
51,24
52,24
53,24
54,24
55,24
56,23
57,23
58,23
59,23
